date,review,rating,isEdited,userName,title,developerResponse
2021-11-15 09:17:52,Như tiêu đề,1,False,Pham Dat 1998,"App này bị lag, ko tốt bằng app cũ","{'id': 26312499, 'body': '\nChào bạn,\r\nCảm ơn bạn đã quan tâm và đánh giá về dịch vụ của Techcombank. \r\nNgân hàng rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình cài đặt và sử dụng dịch vụ ngân hàng số của Techcombank. Ngân hàng xin ghi nhận ý kiến đóng góp của bạn và sẽ liên tục cải tiến để nâng cao trải nghiệm cho người dùng hơn nữa.', 'modified': '2021-11-17T04:05:01Z'}"
2021-11-15 09:17:36,Đăng nhập mới quá chậm lại còn dườm già quá mức,2,False,nguyennnggg,Lỗi quá nhiều,"{'id': 26312497, 'body': '\nChào bạn,\r\nCảm ơn bạn đã quan tâm và đánh giá về dịch vụ của Techcombank. \r\nNgân hàng rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình cài đặt và sử dụng dịch vụ ngân hàng số của Techcombank. Ngân hàng xin ghi nhận ý kiến đóng góp của bạn và sẽ liên tục cải tiến để nâng cao trải nghiệm cho người dùng hơn nữa.', 'modified': '2021-11-17T04:04:47Z'}"
2021-11-15 09:17:20,"Dùng rất chán so với app cũ, thiếu rất nhiều phần, thi thoảng lại bị đơ nữa, mong sửa nhanh",2,False,quyen nhim,Nhận xét,"{'id': 26312495, 'body': '\nChào bạn,\r\nCảm ơn bạn đã quan tâm và đánh giá về dịch vụ của Techcombank. \r\nNgân hàng rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình cài đặt và sử dụng dịch vụ ngân hàng số của Techcombank. Ngân hàng xin ghi nhận ý kiến đóng góp của bạn và sẽ liên tục cải tiến để nâng cao trải nghiệm cho người dùng hơn nữa.', 'modified': '2021-11-17T04:04:39Z'}"
2021-11-15 09:11:46,Đăng nhập mãi không vô được cái app. Đã vậy đổi mật khẩu xong báo mật khẩu sai không vô được! Ngân hàng nên chuẩn bị sẵn sàng rồi hẵng triển khai! Tốn thời gian qus nhiều cho cái app,1,False,Cương2707,App quá tệ,"{'id': 26312471, 'body': '\nChào bạn,\r\nBạn vui lòng cập nhật phiên bản mới nhất trên kho ứng dụng để sử dụng ứng dụng Techcombank Mobile với những cải tiến mới và nhiều tính năng mới nhé. Nếu cần hỗ trợ, bạn liên hệ qua các kênh sau:\r\n* Tổng đài 24/7 số 1800588822 (trong nước), 84 2439446699 (quốc tế)\r\n* Email: Call_Center@techcombank.com.vn \r\n* CN/PGD Techcombank.\r\nCảm ơn bạn!', 'modified': '2021-11-17T04:01:52Z'}"
2021-11-15 09:11:40,"Lỗi rất nhiều, không có mục xem ai ck cho mình, ck bị lỗi nhiều, giao diện không thân thiện",1,False,hagianggiand,Lỗi,"{'id': 26312460, 'body': '\nChào bạn,\r\nBạn vui lòng cập nhật phiên bản mới nhất trên kho ứng dụng để sử dụng ứng dụng Techcombank Mobile với những cải tiến mới và nhiều tính năng mới nhé. Nếu cần hỗ trợ, bạn liên hệ qua các kênh sau:\r\n* Tổng đài 24/7 số 1800588822 (trong nước), 84 2439446699 (quốc tế)\r\n* Email: Call_Center@techcombank.com.vn \r\n* CN/PGD Techcombank.\r\nCảm ơn bạn!', 'modified': '2021-11-17T04:00:39Z'}"
2021-11-15 09:11:36,"Suốt ngày lỗi, giao dịch lâu",1,False,Da huong hb,Đánh giá,"{'id': 26312458, 'body': '\nChào bạn,\r\nBạn vui lòng cập nhật phiên bản mới nhất trên kho ứng dụng để sử dụng ứng dụng Techcombank Mobile với những cải tiến mới và nhiều tính năng mới nhé. Nếu cần hỗ trợ, bạn liên hệ qua các kênh sau:\r\n* Tổng đài 24/7 số 1800588822 (trong nước), 84 2439446699 (quốc tế)\r\n* Email: Call_Center@techcombank.com.vn \r\n* CN/PGD Techcombank.\r\nCảm ơn bạn!', 'modified': '2021-11-17T04:00:33Z'}"
2021-11-15 09:02:43,Đăng nhập vào rất lâu .  Cần khắc phục,5,False,sanhaajaaajaj,Chậm,"{'id': 26312330, 'body': '\nChào bạn,\r\nCảm ơn bạn đã quan tâm và đánh giá về dịch vụ của Techcombank. \r\nNgân hàng rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình cài đặt và sử dụng dịch vụ ngân hàng số của Techcombank. Ngân hàng xin ghi nhận ý kiến đóng góp của bạn và sẽ liên tục cải tiến để nâng cao trải nghiệm cho người dùng hơn nữa.', 'modified': '2021-11-17T03:45:42Z'}"
2021-11-15 09:11:08,"Mỗi lần mình vô đăng nhập là n quay vòng vòng chắc cũng nữa tiếng. Công việc mình làm cần chuyển gấp mà app chập quá. Lúc đầu mình tưởng do wifi nhưng mà wifi vẫn tốt, chuyển qua 3g cũng vậy luôn. Mong khắc phục đi ạ!",1,False,Không có Biệt danh á,Đăng nhập khó khăn,"{'id': 26312456, 'body': '\nChào bạn,\r\nBạn vui lòng cập nhật phiên bản mới nhất trên kho ứng dụng để sử dụng ứng dụng Techcombank Mobile với những cải tiến mới và nhiều tính năng mới nhé. Nếu cần hỗ trợ, bạn liên hệ qua các kênh sau:\r\n* Tổng đài 24/7 số 1800588822 (trong nước), 84 2439446699 (quốc tế)\r\n* Email: Call_Center@techcombank.com.vn \r\n* CN/PGD Techcombank.\r\nCảm ơn bạn!', 'modified': '2021-11-17T04:00:24Z'}"
2021-11-15 09:10:39,cực kì lag,1,False,tuananh38ls,chán chả buồn nói,"{'id': 26312452, 'body': '\nChào bạn,\r\nBạn vui lòng cập nhật phiên bản mới nhất trên kho ứng dụng để sử dụng ứng dụng Techcombank Mobile với những cải tiến mới và nhiều tính năng mới nhé. Nếu cần hỗ trợ, bạn liên hệ qua các kênh sau:\r\n* Tổng đài 24/7 số 1800588822 (trong nước), 84 2439446699 (quốc tế)\r\n* Email: Call_Center@techcombank.com.vn \r\n* CN/PGD Techcombank.\r\nCảm ơn bạn!', 'modified': '2021-11-17T03:59:55Z'}"
2021-11-15 09:09:03,Quá tệ mất thời gian đn mãi k xong chuyển k được,1,False,Ngo Thi Le,Quá tệ,"{'id': 26312447, 'body': '\nChào bạn,\r\nBạn vui lòng cập nhật phiên bản mới nhất trên kho ứng dụng để sử dụng ứng dụng Techcombank Mobile với những cải tiến mới và nhiều tính năng mới nhé. Nếu cần hỗ trợ, bạn liên hệ qua các kênh sau:\r\n* Tổng đài 24/7 số 1800588822 (trong nước), 84 2439446699 (quốc tế)\r\n* Email: Call_Center@techcombank.com.vn \r\n* CN/PGD Techcombank.\r\nCảm ơn bạn!', 'modified': '2021-11-17T03:59:48Z'}"
2021-11-15 09:08:35,App không vào được. Trước giờ chỉ thích dùng tech mà từ lúc đổi app phải rút hết tiền đổi sang ngân hàng khác :))) Quá bất tiện,1,False,haeun32,Fix,"{'id': 26312442, 'body': '\nChào bạn,\r\nBạn vui lòng cập nhật phiên bản mới nhất trên kho ứng dụng để sử dụng ứng dụng Techcombank Mobile với những cải tiến mới và nhiều tính năng mới nhé. Nếu cần hỗ trợ, bạn liên hệ qua các kênh sau:\r\n* Tổng đài 24/7 số 1800588822 (trong nước), 84 2439446699 (quốc tế)\r\n* Email: Call_Center@techcombank.com.vn \r\n* CN/PGD Techcombank.\r\nCảm ơn bạn!', 'modified': '2021-11-17T03:59:24Z'}"
2021-11-15 09:07:56,"Giao diện đẹp, nhưng mà lag quá",2,False,odmdjdjfbjs,FB,"{'id': 26312439, 'body': '\nChào bạn,\r\nCảm ơn bạn đã quan tâm và đánh giá về dịch vụ của Techcombank. \r\nNgân hàng rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình cài đặt và sử dụng dịch vụ ngân hàng số của Techcombank. Ngân hàng xin ghi nhận ý kiến đóng góp của bạn và sẽ liên tục cải tiến để nâng cao trải nghiệm cho người dùng hơn nữa.', 'modified': '2021-11-17T03:59:03Z'}"
2021-11-15 09:06:19,App lag kinh khủng và không tiện như trước,2,False,quinhchiu.choco19,From user,"{'id': 26312431, 'body': '\nChào bạn,\r\nBạn vui lòng cập nhật phiên bản mới nhất trên kho ứng dụng để sử dụng ứng dụng Techcombank Mobile với những cải tiến mới và nhiều tính năng mới nhé. Nếu cần hỗ trợ, bạn liên hệ qua các kênh sau:\r\n* Tổng đài 24/7 số 1800588822 (trong nước), 84 2439446699 (quốc tế)\r\n* Email: Call_Center@techcombank.com.vn \r\n* CN/PGD Techcombank.\r\nCảm ơn bạn!', 'modified': '2021-11-17T03:57:35Z'}"
2021-11-15 09:05:46,Load lâu cực kì. Ôi trời ơi chán quá. Chán ơi là chán 🥴. Mất hết cử tên gợi nhớ từ app cũ,1,False,hừoumoa rưvckaud sma,DÙNG QUÁ CHÁN,"{'id': 26312427, 'body': '\nChào bạn,\r\nBạn vui lòng cập nhật phiên bản mới nhất trên kho ứng dụng để sử dụng ứng dụng Techcombank Mobile với những cải tiến mới và nhiều tính năng mới nhé. Nếu cần hỗ trợ, bạn liên hệ qua các kênh sau:\r\n* Tổng đài 24/7 số 1800588822 (trong nước), 84 2439446699 (quốc tế)\r\n* Email: Call_Center@techcombank.com.vn \r\n* CN/PGD Techcombank.\r\nCảm ơn bạn!', 'modified': '2021-11-17T03:56:51Z'}"
2021-11-15 09:04:38,Bị đẩy ra liên tục không thể đăng nhập được vào app mới,2,False,3002qnn,Kém,"{'id': 26312343, 'body': '\nChào bạn,\r\nBạn vui lòng cập nhật phiên bản mới nhất trên kho ứng dụng để sử dụng ứng dụng Techcombank Mobile với những cải tiến mới và nhiều tính năng mới nhé. Nếu cần hỗ trợ, bạn liên hệ qua các kênh sau:\r\n* Tổng đài 24/7 số 1800588822 (trong nước), 84 2439446699 (quốc tế)\r\n* Email: Call_Center@techcombank.com.vn \r\n* CN/PGD Techcombank.\r\nCảm ơn bạn!', 'modified': '2021-11-17T03:46:26Z'}"
2021-11-15 09:03:33,"App này lag quá, load mãi không xong, chuyển tiền các thứaix k được",2,False,rin_verda,Quá lag,"{'id': 26312334, 'body': '\nChào bạn,\r\nBạn vui lòng cập nhật phiên bản mới nhất trên kho ứng dụng để sử dụng ứng dụng Techcombank Mobile với những cải tiến mới và nhiều tính năng mới nhé. Nếu cần hỗ trợ, bạn liên hệ qua các kênh sau:\r\n* Tổng đài 24/7 số 1800588822 (trong nước), 84 2439446699 (quốc tế)\r\n* Email: Call_Center@techcombank.com.vn \r\n* CN/PGD Techcombank.\r\nCảm ơn bạn!', 'modified': '2021-11-17T03:45:58Z'}"
2021-11-15 09:00:25,quá tệ .  vv,5,False,tttjbg,Tệ,"{'id': 26312318, 'body': '\nChào bạn,\r\nCảm ơn bạn đã quan tâm và đánh giá về dịch vụ của Techcombank. \r\nNgân hàng rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình cài đặt và sử dụng dịch vụ ngân hàng số của Techcombank. Ngân hàng xin ghi nhận ý kiến đóng góp của bạn và sẽ liên tục cải tiến để nâng cao trải nghiệm cho người dùng hơn nữa.', 'modified': '2021-11-17T03:44:45Z'}"
2021-11-15 09:02:19,app này sử dụng không tiện và dễ dàng như app cũ và đồng thời không có hiện thông báo như app cũ,1,False,Vũ Thị Thuỳ An,App này sử dụng không tiện bằng,"{'id': 26312328, 'body': '\nChào bạn,\r\nCảm ơn bạn đã quan tâm và đánh giá về dịch vụ của Techcombank. \r\nNgân hàng rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình cài đặt và sử dụng dịch vụ ngân hàng số của Techcombank. Ngân hàng xin ghi nhận ý kiến đóng góp của bạn và sẽ liên tục cải tiến để nâng cao trải nghiệm cho người dùng hơn nữa.', 'modified': '2021-11-17T03:45:34Z'}"
2021-11-15 09:02:09,"Dùng fast mobile nhanh bao nhiêu cái này chậm bấy nhiêu, giao diênn chán vô cùng, chuyển tiền lâu ncl k nên nâng cấp",2,False,mèoooooo con,Đánh giá,"{'id': 26312326, 'body': '\nChào bạn,\r\nCảm ơn bạn đã quan tâm và đánh giá về dịch vụ của Techcombank. \r\nNgân hàng rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình cài đặt và sử dụng dịch vụ ngân hàng số của Techcombank. Ngân hàng xin ghi nhận ý kiến đóng góp của bạn và sẽ liên tục cải tiến để nâng cao trải nghiệm cho người dùng hơn nữa.', 'modified': '2021-11-17T03:45:27Z'}"
2021-11-15 09:01:14,"Đăng nhập mãi không đăng nhập được trong khi cần giao dịch, tin tưởng Tech bỏ Vietcom mà giờ lỗi tùm lum, rất bực mình không muốn sử dụng tiếp",1,False,ghetquangcaovtvgiaitri,App quá lag không thể sử dụng,"{'id': 26312322, 'body': '\nChào bạn,\r\nBạn vui lòng cập nhật phiên bản mới nhất trên kho ứng dụng để sử dụng ứng dụng Techcombank Mobile với những cải tiến mới và nhiều tính năng mới nhé. Nếu cần hỗ trợ, bạn liên hệ qua các kênh sau:\r\n* Tổng đài 24/7 số 1800588822 (trong nước), 84 2439446699 (quốc tế)\r\n* Email: Call_Center@techcombank.com.vn \r\n* CN/PGD Techcombank.\r\nCảm ơn bạn!', 'modified': '2021-11-17T03:45:11Z'}"
2021-11-15 08:50:06,"App tệ ạ, thao tác đăng nhập vào chậm, load thẻ để chuyển tiền chậm, và đến lúc thực hiện giao dịch vẫn chậm. Mình đợi thao tác cả một hồi rồi lại nhận thông báo lỗi giao dịch không thành công.
Thật sự nên đảm bảo app chạy tốt trước khi nhắn tin thông báo khách hàng đổi từ Fast Mobile sang đó ạ. Fast Mobile ổn áp hơn nhiều.",2,False,Giahaan,App lỗi,"{'id': 26312249, 'body': '\nChào bạn,\r\nBạn vui lòng cập nhật phiên bản mới nhất trên kho ứng dụng để sử dụng ứng dụng Techcombank Mobile với những cải tiến mới và nhiều tính năng mới nhé. Nếu cần hỗ trợ, bạn liên hệ qua các kênh sau:\r\n* Tổng đài 24/7 số 1800588822 (trong nước), 84 2439446699 (quốc tế)\r\n* Email: Call_Center@techcombank.com.vn \r\n* CN/PGD Techcombank.\r\nCảm ơn bạn!', 'modified': '2021-11-17T03:41:03Z'}"
2021-11-15 08:59:56,Lỗi k đăng nhập dc,1,False,binh00000,App đang bị lỗi đăng nhập hay gì mà tôi mãi k đăng nhập đc,"{'id': 26312315, 'body': '\nChào bạn,\r\nBạn vui lòng cập nhật phiên bản mới nhất trên kho ứng dụng để sử dụng ứng dụng Techcombank Mobile với những cải tiến mới và nhiều tính năng mới nhé. Nếu cần hỗ trợ, bạn liên hệ qua các kênh sau:\r\n* Tổng đài 24/7 số 1800588822 (trong nước), 84 2439446699 (quốc tế)\r\n* Email: Call_Center@techcombank.com.vn \r\n* CN/PGD Techcombank.\r\nCảm ơn bạn!', 'modified': '2021-11-17T03:44:32Z'}"
2021-11-15 08:55:19,"App quá tệ. Vào chuyển khoản load mãi out ra out vào, phiên bản cũ còn mượt hơn",1,False,lê phương 2309,Tệ,"{'id': 26312301, 'body': '\nChào bạn,\r\nBạn vui lòng cập nhật phiên bản mới nhất trên kho ứng dụng để sử dụng ứng dụng Techcombank Mobile với những cải tiến mới và nhiều tính năng mới nhé. Nếu cần hỗ trợ, bạn liên hệ qua các kênh sau:\r\n* Tổng đài 24/7 số 1800588822 (trong nước), 84 2439446699 (quốc tế)\r\n* Email: Call_Center@techcombank.com.vn \r\n* CN/PGD Techcombank.\r\nCảm ơn bạn!', 'modified': '2021-11-17T03:43:48Z'}"
2021-11-15 08:51:42,"Qua app mới này ko hiển thị số dư , không biết số tiền lúc chuyển đi hay chuyển vào thay đổi ra sao. Rất bất tiện.",1,False,tyna2804,Chỉnh app,"{'id': 26312257, 'body': '\nChào bạn,\r\nCảm ơn bạn đã quan tâm và đánh giá về dịch vụ của Techcombank. \r\nNgân hàng rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình cài đặt và sử dụng dịch vụ ngân hàng số của Techcombank. Ngân hàng xin ghi nhận ý kiến đóng góp của bạn và sẽ liên tục cải tiến để nâng cao trải nghiệm cho người dùng hơn nữa.', 'modified': '2021-11-17T03:41:36Z'}"
2021-11-15 08:49:31,Toàn tiếng anh khó sử dụng rườm rà mất hết stk đã lưu bực mình giờ kh đăng nhập vô được luôn mới ghê trả cái app cũ lại đi,1,False,Quỳnhh Hae,Tệ,"{'id': 26312221, 'body': '\nChào bạn,\r\nCảm ơn bạn đã quan tâm và đánh giá về dịch vụ của Techcombank. \r\nNgân hàng rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình cài đặt và sử dụng dịch vụ ngân hàng số của Techcombank. Ngân hàng xin ghi nhận ý kiến đóng góp của bạn và sẽ liên tục cải tiến để nâng cao trải nghiệm cho người dùng hơn nữa.', 'modified': '2021-11-17T03:39:27Z'}"
2021-11-15 08:49:23,Ứng dụng chuyển tiền chán mớ đời nửa tiếng vẫn trắng xoá màn  .Giao diện kém chả đâu vào đâu,1,False,Lưu Milk 99,Chuyển tiền,"{'id': 26312220, 'body': '\nChào bạn,\r\nCảm ơn bạn đã quan tâm và đánh giá về dịch vụ của Techcombank. \r\nNgân hàng rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình cài đặt và sử dụng dịch vụ ngân hàng số của Techcombank. Ngân hàng xin ghi nhận ý kiến đóng góp của bạn và sẽ liên tục cải tiến để nâng cao trải nghiệm cho người dùng hơn nữa.', 'modified': '2021-11-17T03:39:20Z'}"
2021-11-15 08:44:07,Đăng nhập vào tài khoản đôi lúc còn gặp sự cố không vào dc,5,False,hà nhà ở quê,Tốc độ truy cập,"{'id': 26312205, 'body': '\nChào bạn,\r\nCảm ơn bạn đã quan tâm và đánh giá về dịch vụ của Techcombank. \r\nNgân hàng rất tiếc về những bất tiện mà bạn đã gặp phải.\r\nĐể được tư vấn và hỗ trợ kịp thời bạn vui lòng liên hệ với Ngân hàng qua các kênh sau:\r\n* Tổng đài 24/7 số 1800588822 (trong nước), 84 2439446699 (quốc tế)\r\n* Email: Call_Center@techcombank.com.vn \r\n* Đến CN/PGD Techcombank gần nhất\r\nCảm ơn bạn!', 'modified': '2021-11-17T03:38:41Z'}"
2021-11-15 08:49:08,dùng rất chán. rất chậm. chuyển tiền hay bị lỗi. cập nhập phiên bản này quá tệ. Thật sự bực mình :))),1,False,Duyên Xing Gái,không hài lòng,"{'id': 26312215, 'body': '\nChào bạn,\r\nCảm ơn bạn đã quan tâm và đánh giá về dịch vụ của Techcombank. \r\nNgân hàng rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình cài đặt và sử dụng dịch vụ ngân hàng số của Techcombank. Ngân hàng xin ghi nhận ý kiến đóng góp của bạn và sẽ liên tục cải tiến để nâng cao trải nghiệm cho người dùng hơn nữa.', 'modified': '2021-11-17T03:39:04Z'}"
2021-11-15 08:44:19,App đểu vđ,1,False,dungbeg,Thất vọng,"{'id': 26312213, 'body': '\nChào bạn,\r\nCảm ơn bạn đã quan tâm và đánh giá về dịch vụ của Techcombank. \r\nNgân hàng rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình cài đặt và sử dụng dịch vụ ngân hàng số của Techcombank. Ngân hàng xin ghi nhận ý kiến đóng góp của bạn và sẽ liên tục cải tiến để nâng cao trải nghiệm cho người dùng hơn nữa.', 'modified': '2021-11-17T03:38:56Z'}"
2021-11-15 08:35:48,Tôi tải app ngày hôm nay - 15/11/2021. Nhưng ko thể login .,5,False,haivh2111,Ko thể trải nghiệm,"{'id': 26312147, 'body': 'Chào bạn,\r\nBạn vui lòng cập nhật phiên bản mới nhất trên kho ứng dụng để sử dụng ứng dụng Techcombank Mobile với những cải tiến mới và nhiều tính năng mới nhé. Nếu cần hỗ trợ, bạn liên hệ qua các kênh sau:\r\n* Tổng đài 24/7 số 1800588822 (trong nước), 84 2439446699 (quốc tế)\r\n* Email: Call_Center@techcombank.com.vn \r\n* CN/PGD Techcombank.\r\nCảm ơn bạn!', 'modified': '2021-11-17T03:32:56Z'}"
2021-11-15 08:42:59,"Thao tác mãi mới được, không tiện lợi. Load quá lâu, nói chung gây ức chế vì quá chậm",1,False,Nqd94,"Quá chậm chạp, chậm như rùa","{'id': 26312201, 'body': 'Chào bạn,\r\nCảm ơn bạn đã quan tâm và đánh giá về dịch vụ của Techcombank. \r\nNgân hàng rất tiếc về những bất tiện mà bạn đã gặp phải.\r\nĐể được tư vấn và hỗ trợ kịp thời bạn vui lòng liên hệ với Ngân hàng qua các kênh sau:\r\n* Tổng đài 24/7 số 1800588822 (trong nước), 84 2439446699 (quốc tế)\r\n* Email: Call_Center@techcombank.com.vn \r\n* Đến CN/PGD Techcombank gần nhất\r\nCảm ơn bạn!', 'modified': '2021-11-17T03:38:28Z'}"
2021-11-15 08:41:07,App mới phèn thật sự,1,False,người dung1208,Phê bình,"{'id': 26312164, 'body': '\nChào bạn,\r\nCảm ơn bạn đã quan tâm và đánh giá về dịch vụ của Techcombank. \r\nNgân hàng rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình cài đặt và sử dụng dịch vụ ngân hàng số của Techcombank. Ngân hàng xin ghi nhận ý kiến đóng góp của bạn và sẽ liên tục cải tiến để nâng cao trải nghiệm cho người dùng hơn nữa.', 'modified': '2021-11-17T03:34:40Z'}"
2021-11-15 08:39:52,App không thể đăng nhập được. Yêu cầu chuyển từ app cũ sang mà app mới không cho đăng nhập.,3,False,Nguyentrungkhanh,Lỗi nhiều quá,"{'id': 26312161, 'body': '\nChào bạn,\r\nCảm ơn bạn đã quan tâm và đánh giá về dịch vụ của Techcombank. \r\nNgân hàng rất tiếc về những bất tiện mà bạn đã gặp phải.\r\nĐể được tư vấn và hỗ trợ kịp thời bạn vui lòng liên hệ với Ngân hàng qua các kênh sau:\r\n* Tổng đài 24/7 số 1800588822 (trong nước), 84 2439446699 (quốc tế)\r\n* Email: Call_Center@techcombank.com.vn \r\n* Đến CN/PGD Techcombank gần nhất\r\nCảm ơn bạn!', 'modified': '2021-11-17T03:34:18Z'}"
2021-11-15 08:39:02,Đăng nhập báo lỗi không kết nối được,1,False,Chien10s3a,App không đăng nhập được,"{'id': 26312159, 'body': '\nChào bạn,\r\nCảm ơn bạn đã quan tâm và đánh giá về dịch vụ của Techcombank. \r\nNgân hàng rất tiếc về những bất tiện mà bạn đã gặp phải.\r\nĐể được tư vấn và hỗ trợ kịp thời bạn vui lòng liên hệ với Ngân hàng qua các kênh sau:\r\n* Tổng đài 24/7 số 1800588822 (trong nước), 84 2439446699 (quốc tế)\r\n* Email: Call_Center@techcombank.com.vn \r\n* Đến CN/PGD Techcombank gần nhất\r\nCảm ơn bạn!', 'modified': '2021-11-17T03:34:07Z'}"
2021-11-15 08:37:11,"App dùng lag tung, mặc dù nhà mình mạng căng đét mà vào k load được. Thông tin người dùng bị mất, mình k nhấn chuyển tiền hay xem số dư được. Hy vọng Tech quay lại sử dụng app cũ!",3,False,ten nhu nao moi duoc,Quá thất vọng!,"{'id': 26312157, 'body': 'Chào bạn,\r\nCảm ơn bạn đã quan tâm và đánh giá về dịch vụ của Techcombank. \r\nNgân hàng rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình cài đặt và sử dụng dịch vụ ngân hàng số của Techcombank. Ngân hàng xin ghi nhận ý kiến đóng góp của bạn và sẽ liên tục cải tiến để nâng cao trải nghiệm cho người dùng hơn nữa.', 'modified': '2021-11-17T03:33:45Z'}"
2021-11-15 08:37:06,"Không đăng nhập được load rất lâu 
Biến động số dư không chi tiết lung tung hết cả lên. Không hề hài lòng",1,False,Thu110402,Đề nghị quay lại bản cũ,"{'id': 26312149, 'body': 'Chào bạn,\r\nBạn vui lòng cập nhật phiên bản mới nhất trên kho ứng dụng để sử dụng ứng dụng Techcombank Mobile với những cải tiến mới và nhiều tính năng mới nhé. Nếu cần hỗ trợ, bạn liên hệ qua các kênh sau:\r\n* Tổng đài 24/7 số 1800588822 (trong nước), 84 2439446699 (quốc tế)\r\n* Email: Call_Center@techcombank.com.vn \r\n* CN/PGD Techcombank.\r\nCảm ơn bạn!', 'modified': '2021-11-17T03:33:17Z'}"
2021-11-15 08:20:44,Có vẻ như ko ổn bằng app cũ,5,False,xĩi2021,Not good,"{'id': 26311722, 'body': 'Chào bạn,\r\nCảm ơn bạn đã quan tâm và đánh giá về dịch vụ của Techcombank. \r\nNgân hàng rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình cài đặt và sử dụng dịch vụ ngân hàng số của Techcombank. Ngân hàng xin ghi nhận ý kiến đóng góp của bạn và sẽ liên tục cải tiến để nâng cao trải nghiệm cho người dùng hơn nữa.', 'modified': '2021-11-17T03:09:39Z'}"
2021-11-15 08:34:42,Dùng chán quáaaa sao đổi về Fast Mobile được ta :))))),2,False,Hihina2681,…..,"{'id': 26312141, 'body': 'Chào bạn,\r\nCảm ơn bạn đã quan tâm và đánh giá về dịch vụ của Techcombank. \r\nNgân hàng rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình cài đặt và sử dụng dịch vụ ngân hàng số của Techcombank. Ngân hàng xin ghi nhận ý kiến đóng góp của bạn và sẽ liên tục cải tiến để nâng cao trải nghiệm cho người dùng hơn nữa.', 'modified': '2021-11-17T03:32:29Z'}"
2021-11-15 08:31:33,"App mới load rất chậm, thao tác lộn xộn! Không hài lòng!",2,False,DanaTran01,App chậm,"{'id': 26333949, 'body': '\nChào bạn,\r\nCảm ơn bạn đã quan tâm và đánh giá về dịch vụ của Techcombank. \r\nNgân hàng rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình cài đặt và sử dụng dịch vụ ngân hàng số của Techcombank. Ngân hàng xin ghi nhận ý kiến đóng góp của bạn và sẽ liên tục cải tiến để nâng cao trải nghiệm cho người dùng hơn nữa.', 'modified': '2021-11-18T04:22:42Z'}"
2021-11-15 08:30:31,Kết nối kém không đăng nhập được dù mạng bình thường. App kém,1,False,Dmjdjajdsi,Hiệu năng kém,"{'id': 26312134, 'body': 'Chào bạn,\r\nCảm ơn bạn đã quan tâm và đánh giá về dịch vụ của Techcombank. \r\nNgân hàng rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình cài đặt và sử dụng dịch vụ ngân hàng số của Techcombank. Ngân hàng xin ghi nhận ý kiến đóng góp của bạn và sẽ liên tục cải tiến để nâng cao trải nghiệm cho người dùng hơn nữa.', 'modified': '2021-11-17T03:31:41Z'}"
2021-11-15 08:28:15,"App không báo số dư sau mỗi giao dịch. Mình thấy app cũ oke hơn rất nhiều luôn, có cả gửi tiết kiệm onl giờ app này mình thấy khó sài hơn nhiều. Cả đăng nhập cứ quay vòng vòng rất kém! mình đg gd mà quay suốt k vô đc kiểm tra nữa",2,False,182₫3!;&:9&/!4,App lỗi và còn nhiều bất cập,"{'id': 26312128, 'body': 'Chào bạn,\r\nCảm ơn bạn đã quan tâm và đánh giá về dịch vụ của Techcombank. \r\nNgân hàng rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình cài đặt và sử dụng dịch vụ ngân hàng số của Techcombank. Ngân hàng xin ghi nhận ý kiến đóng góp của bạn và sẽ liên tục cải tiến để nâng cao trải nghiệm cho người dùng hơn nữa.', 'modified': '2021-11-17T03:31:17Z'}"
2021-11-15 08:27:46,App mới giao diện đẹp. Nhưng vừa lag vừa chán. Không làm việc đc lại phải đổi dùng ngân hàng khác,1,False,chi81001,Dùng app cũ thích hơn,"{'id': 26312094, 'body': 'Chào bạn,\r\nCảm ơn bạn đã quan tâm và đánh giá về dịch vụ của Techcombank. \r\nNgân hàng rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình cài đặt và sử dụng dịch vụ ngân hàng số của Techcombank. Ngân hàng xin ghi nhận ý kiến đóng góp của bạn và sẽ liên tục cải tiến để nâng cao trải nghiệm cho người dùng hơn nữa.', 'modified': '2021-11-17T03:28:27Z'}"
